TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
11/2/2000,2100289,25-29,221,110405,4710088414670,3,57,72
11/2/2000,1668810,30-34,221,500210,4712425010255,1,114,109
11/2/2000,2018423,30-34,Others,530107,4715890102609,1,62,85
11/2/2000,1765991,25-29,115,110312,4711461660042,1,59,60
11/2/2000,1726480,25-29,221,110507,4710570002309,1,65,81
11/2/2000,1666052,35-39,115,100305,4710852001556,1,35,44
11/2/2000,1765991,25-29,115,110332,4712031000725,1,119,149
11/2/2000,1646603,35-39,110,530205,4710314141219,1,75,99
11/2/2000,1999167,50-54,115,100505,4710018008634,1,62,69
11/2/2000,1765991,25-29,115,100505,4710154012076,1,15,22
11/2/2000,1731248,35-39,221,110509,81824202023,1,49,57
11/2/2000,1900309,35-39,115,300301,4714508112047,1,58,64
11/2/2000,2118338,25-29,115,130204,4710105045320,1,16,20
11/2/2000,1888096,40-44,Others,110402,4710088414328,1,53,63
11/2/2000,2124810,<25,115,712901,8999002568972,1,64,85
11/2/2000,1907520,30-34,114,500307,4901422038939,3,330,327
11/2/2000,1899771,45-49,115,100102,4902757148805,1,57,75
11/2/2000,2089966,45-49,221,720507,4718408749327,2,130,158
11/2/2000,1746235,30-34,221,130206,4711080010112,1,34,40
11/2/2000,1977349,25-29,115,130208,4710339772115,1,17,23
11/2/2000,1921854,30-34,Others,100306,4710022391708,1,67,85
11/2/2000,1643237,40-44,114,100319,4902738431223,1,47,55
11/2/2000,1921557,<25,221,501001,4718176139306,1,145,199
11/2/2000,2133874,35-39,Others,100311,4710140601512,1,82,94
11/2/2000,2094298,30-34,115,100508,4710421090011,1,27,34
11/2/2000,1693928,40-44,221,100301,4710362020047,1,30,39
11/2/2000,1634501,25-29,115,712902,4891259528102,1,130,149
11/2/2000,1634501,25-29,115,110401,4710088410139,1,43,39
11/2/2000,1713602,35-39,221,780403,4715332010196,1,90,126
11/2/2000,2107875,25-29,221,110103,4712031000022,1,51,68
11/2/2000,1728231,35-39,221,530116,4712815116192,1,73,79
11/2/2000,1643237,40-44,114,100212,8852047125213,1,83,109
11/2/2000,2028095,25-29,106,110506,4710063131813,1,129,175
11/2/2000,1728231,35-39,221,520473,4711713390031,1,40,49
11/2/2000,1779929,30-34,221,110506,4710320224265,1,157,168
11/2/2000,1921557,<25,221,530205,4710314413309,1,75,99
11/2/2000,1783872,45-49,221,110411,4710085120093,2,40,38
11/2/2000,1934724,<25,115,110506,4710109770327,1,26,34
11/2/2000,1994636,35-39,106,500804,9310022861109,6,204,198
11/2/2000,1598681,30-34,115,110305,4710762201015,1,38,47
11/2/2000,1600643,35-39,221,100102,4902757151607,1,66,85
11/2/2000,1728231,35-39,221,520102,4710017089085,2,26,26
11/2/2000,1885613,30-34,Others,110116,4710932001452,1,276,328
11/2/2000,1941388,40-44,115,130204,4710063312212,1,112,117
11/2/2000,1844955,35-39,Others,500202,4710114362029,1,106,112
11/2/2000,1537208,30-34,115,110411,4710085172696,1,20,19
11/2/2000,1621389,<25,115,520473,4713247002138,1,110,129
11/2/2000,1721096,35-39,115,100310,4710866000507,1,33,40
11/2/2000,1766998,30-34,221,120115,4711369000018,1,133,135
11/2/2000,1825466,,114,100213,4710304111154,1,45,55
11/2/2000,1395730,40-44,114,500202,4710908111116,1,99,105
11/2/2000,1451115,30-34,110,120103,4710011432832,2,52,56
11/2/2000,1649574,45-49,105,100440,4710160001071,1,58,85
11/2/2000,1624359,35-39,115,100305,4710174041551,1,33,42
11/2/2000,1591514,35-39,115,130102,4710088431295,1,36,42
11/2/2000,1624359,35-39,115,110503,4710140300453,1,34,41
11/2/2000,1482614,35-39,115,130204,4710063312120,1,90,105
11/2/2000,1747300,30-34,221,110504,4710334040615,1,38,48
11/2/2000,1451115,30-34,110,530105,4901616006126,1,148,185
11/2/2000,1846928,,Unknown,590516,4710735310010,1,160,169
11/2/2000,1614770,35-39,221,100205,4710247005619,2,152,170
11/2/2000,1224306,35-39,115,100403,4901201101014,1,152,199
11/2/2000,1534535,35-39,221,120112,4711207003027,1,32,45
11/2/2000,1451115,30-34,110,100208,4710144201404,1,79,81
11/2/2000,1624359,35-39,115,100423,4710967900010,1,30,39
11/2/2000,1600353,45-49,115,110138,4710992231189,1,33,42
11/2/2000,1534108,50-54,221,760132,4719864040126,1,42,59
11/2/2000,1624359,35-39,115,110115,4710868503181,1,95,119
11/2/2000,1848243,,Unknown,110119,4711258001256,1,28,29
11/2/2000,1587203,55-59,115,120110,4710093150013,1,46,66
11/2/2000,1791808,45-49,221,110411,4710088412966,2,40,50
11/2/2000,1587203,55-59,115,100511,4710594909028,1,31,42
11/2/2000,1798272,30-34,115,110119,4711258001256,1,28,29
11/2/2000,1798272,30-34,115,560402,8712045012727,1,538,587
11/2/2000,1600643,35-39,221,130206,4710105001333,2,32,46
11/2/2000,1614770,35-39,221,712901,4902704881052,4,72,88
11/2/2000,1683080,35-39,115,120101,4719090301015,1,42,52
11/2/2000,1746235,30-34,221,110102,4712031001098,1,19,24
11/2/2000,1693928,40-44,221,110504,4710626112013,1,23,27
11/2/2000,1766998,30-34,221,130309,4711572001260,1,23,30
11/2/2000,1656916,35-39,115,100206,4901988446612,1,29,40
11/2/2000,1921854,30-34,Others,100110,4902555122175,2,264,336
11/2/2000,1885613,30-34,Others,100205,4710467221196,1,50,62
11/2/2000,1557824,40-44,110,100308,4710057620071,1,100,120
11/2/2000,1711042,25-29,115,120103,4711524000891,1,23,25
11/2/2000,1656893,,Others,100314,4710467221516,1,42,58
11/2/2000,1689785,30-34,221,130315,4714981010038,2,56,45
11/2/2000,2028842,<25,115,530104,4710168700228,1,123,149
11/2/2000,1659726,25-29,221,712902,8888021200140,1,91,114
11/2/2000,1746235,30-34,221,100405,4710043980714,1,137,158
11/2/2000,1726480,25-29,221,100513,4710095958006,1,107,99
11/2/2000,1900309,35-39,115,500903,4710724210093,1,400,580
11/2/2000,1587203,55-59,115,130206,4710339033018,1,48,59
11/2/2000,1701135,45-49,110,530116,4710205000960,1,71,69
11/2/2000,1893878,40-44,115,720120,4713792991499,1,295,394
11/2/2000,1767698,45-49,221,110410,4710088411440,1,40,48
11/2/2000,1844955,35-39,Others,110217,4710265849066,3,540,405
11/2/2000,1635126,40-44,221,110502,4710626111450,1,61,81
11/2/2000,1728231,35-39,221,300117,4719860715110,1,38,69
11/2/2000,1731248,35-39,221,100323,4710467221615,1,22,28
11/2/2000,1587203,55-59,115,130315,4714981011011,1,23,30
11/2/2000,1546439,35-39,Others,520508,4710017081324,1,52,76
11/2/2000,1691580,30-34,Others,570306,4713627811138,1,54,79
11/2/2000,1261509,40-44,221,100401,4710603999507,1,357,398
11/2/2000,1482614,35-39,115,110411,4710088412126,1,24,30
11/2/2000,1634501,25-29,115,100311,4710140103009,1,209,245
11/2/2000,1691856,35-39,115,110411,4710085172702,3,60,57
11/2/2000,1673678,40-44,115,711801,4710747611013,1,285,306
11/2/2000,1766998,30-34,221,120105,4719090106009,1,30,28
11/2/2000,1747300,30-34,221,130315,4713985863169,1,35,45
11/2/2000,1650037,25-29,115,100511,4710085150311,6,84,90
11/2/2000,1666052,35-39,115,530116,47104259,1,136,165
11/2/2000,1847987,35-39,115,500305,4710466206019,1,21,30
11/2/2000,1573879,55-59,221,500201,4710104112924,1,140,159
11/2/2000,1848519,,Unknown,110405,4712598000015,1,37,45
11/2/2000,1643237,40-44,114,760132,4714082210016,1,260,256
11/2/2000,2013596,50-54,114,520424,4710017036430,1,17,26
11/2/2000,1634518,30-34,115,130313,4711437000018,2,78,98
11/2/2000,1711042,25-29,115,120103,4711524001041,1,23,25
11/2/2000,1666052,35-39,115,130309,4711572001116,1,23,30
11/2/2000,2091211,35-39,221,120105,4719090105019,1,28,28
11/2/2000,2020006,<25,115,110401,4710199010174,1,45,55
11/2/2000,1401752,<25,115,110117,4710063031144,1,57,58
11/2/2000,1693928,40-44,221,100205,4715874000662,1,35,42
11/2/2000,1659726,25-29,221,110410,4710507220363,1,16,20
11/2/2000,1525144,30-34,221,530205,4710731011300,1,85,119
11/2/2000,1451115,30-34,110,110119,4711258001256,1,28,29
11/2/2000,1765991,25-29,115,100401,9415007002987,1,410,455
11/2/2000,1731248,35-39,221,100323,4711521530254,1,38,46
11/2/2000,1652796,35-39,115,110403,4710175565131,1,27,28
11/2/2000,1600643,35-39,221,530110,9311809022539,1,206,280
11/2/2000,2028095,25-29,106,530209,4714058833133,1,90,99
11/2/2000,1937138,30-34,115,760220,4710677005937,1,16,23
11/2/2000,1659726,25-29,221,100110,4977821321064,1,83,104
11/2/2000,1635126,40-44,221,100102,4710098150193,2,180,218
11/2/2000,1888096,40-44,Others,530116,4710094014857,1,104,88
11/2/2000,1845839,,Unknown,100311,4710140601512,1,82,94
11/2/2000,1818246,25-29,221,530101,4710036000610,2,84,102
11/2/2000,1921557,<25,221,560204,4710054380619,1,103,119
11/2/2000,1848243,,Unknown,530227,19200021210,1,140,152
11/2/2000,1451115,30-34,110,130405,4710585930604,1,56,66
11/2/2000,1747300,30-34,221,100507,4710058258037,1,27,32
11/2/2000,1747300,30-34,221,100507,4710632001622,5,150,190
11/2/2000,1976250,,Unknown,130315,4714981010038,1,28,23
11/2/2000,2033990,55-59,221,530403,4710094001758,1,124,135
11/2/2000,1874914,35-39,114,470106,4973167192610,1,434,513
11/2/2000,2048710,40-44,Others,110507,4710192225520,1,85,105
11/2/2000,1747300,30-34,221,100511,4710632001660,1,45,59
11/2/2000,2040646,30-34,221,110129,52500058036,1,60,75
11/2/2000,1765991,25-29,115,100218,4710022209591,1,83,99
11/2/2000,1719451,30-34,221,100310,4710189880787,1,64,71
11/2/2000,1848243,,Unknown,300303,4710982050011,1,42,56
11/2/2000,2155210,<25,221,110217,4710265849066,1,180,135
11/2/2000,1851588,25-29,Others,130205,4710088433312,1,11,12
11/2/2000,1765991,25-29,115,110604,4710762502112,1,39,54
11/2/2000,1711042,25-29,115,100218,4710176011194,1,14,18
11/2/2000,1844955,35-39,Others,100311,4710527119029,1,112,158
11/2/2000,1689785,30-34,221,500210,4710114105046,1,119,138
11/2/2000,1663655,>65,115,100205,4710015102571,1,60,75
11/2/2000,1701135,45-49,110,530105,4901616005822,1,113,129
11/2/2000,1893878,40-44,115,730104,4714072600353,1,171,218
11/2/2000,1766998,30-34,221,100505,4710128030037,1,32,38
11/2/2000,1635126,40-44,221,110516,4710626111351,1,62,81
11/2/2000,1605174,30-34,115,120106,4710011402019,1,22,28
11/2/2000,1811445,<25,115,500208,4710036003437,1,64,79
11/2/2000,1766110,35-39,115,100204,4710247001765,1,25,32
11/2/2000,1941487,50-54,221,500305,2250028000225,1,18,28
11/2/2000,1685985,50-54,115,100505,4710018004605,2,70,72
11/2/2000,1701135,45-49,110,520317,4711713120089,1,120,169
11/2/2000,1634518,30-34,115,110115,4710868501590,1,36,45
11/2/2000,1917789,>65,106,500307,4901422038939,4,440,436
11/2/2000,1635126,40-44,221,100312,4710247000720,1,61,72
11/2/2000,1289053,40-44,115,110401,4710088410139,1,43,39
11/2/2000,1980684,30-34,115,760203,4714957243460,1,33,45
11/2/2000,1818246,25-29,221,530104,4711566856913,1,105,139
11/2/2000,2127453,35-39,115,120105,4710011412223,1,23,29
11/2/2000,1669589,25-29,221,100401,4711053999253,1,357,378
11/2/2000,1845747,,Unknown,110401,4710088410139,6,258,234
11/2/2000,1818246,25-29,221,530104,9556019001343,1,50,65
11/2/2000,1848496,,Unknown,110217,4719090900058,1,145,142
11/2/2000,1635126,40-44,221,110401,4710088410610,2,38,52
11/2/2000,1847031,,Unknown,110136,44300067769,1,63,74
11/2/2000,1825466,,114,560335,4710506013119,1,40,59
11/2/2000,1917789,>65,106,120202,4711369000445,2,504,516
11/2/2000,1747300,30-34,221,100312,37000445111,2,76,94
11/2/2000,1812534,45-49,Others,560201,4710054510337,37,11840,12233
11/2/2000,1846775,,Unknown,740104,4715398012004,1,100,141
11/2/2000,1846669,,Unknown,100513,4710095987402,1,85,83
11/2/2000,1896374,30-34,110,500804,77805110012,1,340,369
11/2/2000,1996487,<25,Others,100210,4713205070919,1,61,79
11/2/2000,1825466,,114,530114,4903301546078,1,105,149
11/2/2000,2094298,30-34,115,100208,4710144202128,1,79,85
11/2/2000,1846928,,Unknown,100203,4710861100011,1,15,18
11/2/2000,2127453,35-39,115,130106,4710583996008,1,18,29
11/2/2000,1846669,,Unknown,520457,4714276113888,2,440,693
11/2/2000,1892758,50-54,110,500203,4710908131824,1,80,89
11/2/2000,1846669,,Unknown,100407,8888215880134,1,100,95
11/2/2000,1994636,35-39,106,500804,9310022861000,6,204,198
11/2/2000,1693928,40-44,221,110502,4710012721515,1,37,48
11/2/2000,1634501,25-29,115,560201,4902430493437,2,512,718
11/2/2000,1899771,45-49,115,100513,4710095987402,2,170,166
11/2/2000,1845983,,Unknown,130302,4711634002570,1,31,37
11/2/2000,1845839,,Unknown,530101,4902430001823,1,93,95
11/2/2000,1683080,35-39,115,100312,4710543215040,1,14,17
11/2/2000,1851588,25-29,Others,560201,4710054510238,36,11520,11902
11/2/2000,2134840,30-34,115,760210,2100157002372,1,14,19
11/2/2000,2117812,<25,106,100507,4710094097768,4,148,180
11/2/2000,1870831,45-49,221,130206,4711080010112,1,34,40
11/2/2000,2017235,40-44,114,110504,4710063121036,3,81,99
11/2/2000,2028842,<25,115,740105,4711770061264,1,100,159
11/2/2000,2135755,35-39,115,500201,4710908131534,2,268,294
11/2/2000,2155210,<25,221,110404,4712789000084,1,36,46
11/2/2000,2041056,>65,221,110217,4710265849066,1,180,135
11/2/2000,1766998,30-34,221,130308,4710670200506,2,18,24
11/2/2000,1587203,55-59,115,110508,51000135568,1,23,30
11/2/2000,1663655,>65,115,100102,40000015314,1,35,39
11/2/2000,1600643,35-39,221,100312,4710022237501,1,13,18
11/2/2000,1401752,<25,115,110108,4710095370235,3,306,297
11/2/2000,1999167,50-54,115,120106,4710011402033,1,22,28
11/2/2000,1243635,40-44,115,110217,4710892100028,1,165,171
11/2/2000,1380934,60-64,105,110401,4710088410139,1,43,39
11/2/2000,1747300,30-34,221,110401,4710110221443,2,76,92
11/2/2000,1525144,30-34,221,500201,4710114128038,1,150,159
11/2/2000,1669589,25-29,221,530105,4710168700044,1,85,100
11/2/2000,1779929,30-34,221,110507,4710172030083,2,44,56
11/2/2000,1659054,30-34,115,110403,4710175565704,1,37,48
11/2/2000,1401752,<25,115,110401,4710088410139,1,43,39
11/2/2000,1673678,40-44,115,110411,4710085120628,3,60,57
11/2/2000,1186987,>65,115,100408,4710960892022,1,67,85
11/2/2000,1524086,40-44,115,110334,4712603101218,1,92,125
11/2/2000,1546439,35-39,Others,520424,4710017006242,1,20,29
11/2/2000,1243635,40-44,115,530111,5000174958171,1,122,161
11/2/2000,1767698,45-49,221,110403,4710175565704,1,37,48
11/2/2000,1689785,30-34,221,110406,4710943100977,1,29,33
11/2/2000,1693928,40-44,221,110411,4710110517355,3,45,57
11/2/2000,1683080,35-39,115,100312,4710543310066,1,14,17
11/2/2000,1546439,35-39,Others,500320,20299507,1,33,45
11/2/2000,1901054,40-44,221,130204,4710063312083,1,46,54
11/2/2000,1691856,35-39,115,100319,4902738431155,1,47,55
11/2/2000,1659726,25-29,221,130315,4714981010038,2,56,43
11/2/2000,1893878,40-44,115,720402,84902762013,1,200,275
11/2/2000,1711042,25-29,115,130315,4714981010038,2,56,48
11/2/2000,1614770,35-39,221,100323,4711202220368,1,28,38
11/2/2000,1669589,25-29,221,100418,4710094011900,1,75,85
11/2/2000,1892758,50-54,110,110217,4710265849066,1,180,135
11/2/2000,1711042,25-29,115,120103,4710011432849,1,26,28
11/2/2000,1847086,,Unknown,500202,4713071811159,1,66,59
11/2/2000,1985054,50-54,Others,712902,4891259528102,1,130,149
11/2/2000,2112589,60-64,115,500201,4712425010712,1,128,139
11/2/2000,1885613,30-34,Others,520230,4710017005511,1,16,24
11/2/2000,1917789,>65,106,110518,4710626844259,1,79,75
11/2/2000,1691856,35-39,115,120103,4710011405133,1,23,29
11/2/2000,1731248,35-39,221,110411,4710085120628,3,60,57
11/2/2000,1885958,40-44,115,520452,4714276126659,2,1700,2176
11/2/2000,2127453,35-39,115,120103,4711524000419,1,17,21
11/2/2000,1592221,30-34,221,110403,4710175565209,1,31,36
11/2/2000,1994636,35-39,106,720507,4714008033507,6,318,276
11/2/2000,1846775,,Unknown,110411,4710249000858,1,29,36
11/2/2000,1767698,45-49,221,110403,4711123400030,1,38,48
11/2/2000,1885613,30-34,Others,100305,4712763100151,1,33,40
11/2/2000,1711042,25-29,115,100312,4710096000995,1,14,18
11/2/2000,1870831,45-49,221,100218,4710022209591,2,166,198
11/2/2000,1794892,>65,106,110217,4710265849066,1,180,135
11/2/2000,1659726,25-29,221,130106,4710583350718,2,20,25
11/2/2000,1659726,25-29,221,130101,47106710,2,42,49
11/2/2000,1845983,,Unknown,110124,4711701250804,1,44,52
11/2/2000,2058603,35-39,110,120107,4710857472511,1,48,46
11/2/2000,1683080,35-39,115,520424,4712023775686,1,45,62
11/2/2000,2142043,<25,221,110411,4710085172702,1,20,19
11/2/2000,1844955,35-39,Others,520457,4714276103704,1,33,32
11/2/2000,1934724,<25,115,100213,4710304111147,1,44,55
11/2/2000,1668810,30-34,221,500208,4712425010569,1,50,59
11/2/2000,1728231,35-39,221,100319,4902738431155,1,47,55
11/2/2000,1847086,,Unknown,530114,4710210200843,1,161,69
11/2/2000,1507126,35-39,221,100507,4710154058326,1,32,39
11/2/2000,1798272,30-34,115,120103,4711524000891,1,23,25
11/2/2000,1380934,60-64,105,530202,4710084212010,2,100,118
11/2/2000,1646313,35-39,Others,530101,4902430001847,1,69,89
11/2/2000,1899771,45-49,115,110404,4710515535077,2,28,36
11/2/2000,1848496,,Unknown,110507,4710010020061,1,21,25
11/2/2000,1691856,35-39,115,120103,4710011401135,1,23,29
11/2/2000,1747300,30-34,221,110507,4710980800014,2,60,76
11/2/2000,1649574,45-49,105,500506,2250078000350,1,13,19
11/2/2000,1845839,,Unknown,110411,4710088414243,1,20,24
11/2/2000,1792904,>65,221,110217,4710265849066,1,180,135
11/2/2000,1846928,,Unknown,130206,4710339030055,1,31,37
11/2/2000,1779929,30-34,221,110504,4710323168016,2,34,40
11/2/2000,1731248,35-39,221,110506,4710320224500,1,20,24
11/2/2000,1733426,45-49,115,120105,4719090105019,2,56,56
11/2/2000,1669589,25-29,221,100418,4711840604414,1,32,43
11/2/2000,1892758,50-54,110,530403,56100412861,1,328,318
11/2/2000,1574203,50-54,115,300428,4711433040100,1,142,189
11/2/2000,1900309,35-39,115,520473,4711713390031,1,40,49
11/2/2000,1685985,50-54,115,110103,4710515537040,1,47,58
11/2/2000,1546439,35-39,Others,500201,4710114221203,1,106,119
11/2/2000,1845839,,Unknown,110507,4710626622857,1,106,118
11/2/2000,1845839,,Unknown,110401,4710199010174,1,45,52
11/2/2000,1425055,35-39,115,110411,4710249000834,1,29,37
11/2/2000,1746235,30-34,221,110404,4712789000022,1,36,46
11/2/2000,1669589,25-29,221,530105,4710596474609,1,103,128
11/2/2000,1747300,30-34,221,712901,4719854750158,2,126,158
11/2/2000,1746235,30-34,221,130304,47100312,1,8,11
11/2/2000,1766998,30-34,221,500202,4710908111116,1,99,105
11/2/2000,1979282,40-44,Others,130315,4714981110011,1,32,41
11/2/2000,1659726,25-29,221,100511,4710294110809,2,76,91
11/2/2000,1701135,45-49,110,100507,4710154058326,1,32,39
11/2/2000,1747300,30-34,221,130315,4714981010038,2,56,48
11/2/2000,1733426,45-49,115,130315,4714981010038,2,56,48
11/2/2000,1731248,35-39,221,130315,4714981011011,1,23,28
11/2/2000,1996487,<25,Others,110136,4710008242123,1,25,30
11/2/2000,1689785,30-34,221,500202,4713071811159,1,66,59
11/2/2000,1766998,30-34,221,100513,4710095987402,1,85,83
11/2/2000,1691856,35-39,115,100218,4710022209591,1,83,99
11/2/2000,1907520,30-34,114,110405,4713390600205,1,32,40
11/2/2000,1845839,,Unknown,110410,4710507220165,2,32,40
11/2/2000,1892758,50-54,110,110406,4711663000097,2,144,184
11/2/2000,1711042,25-29,115,120103,4710011432856,2,52,56
11/2/2000,1701135,45-49,110,120107,4710151200148,1,92,109
11/2/2000,2118284,50-54,221,100511,4710632001660,2,90,118
11/2/2000,2043364,40-44,115,110119,4711258007371,1,131,147
11/2/2000,1917789,>65,106,530403,4710094001758,2,248,270
11/2/2000,2101170,40-44,106,530408,4713089002006,2,330,340
11/2/2000,1820034,>65,115,100102,40000915409,1,35,39
11/2/2000,1985054,50-54,Others,712901,4719854750158,1,63,79
11/2/2000,304153,50-54,221,120103,4710697561048,1,64,65
11/2/2000,205207,30-34,221,100511,4710632001660,2,90,112
11/2/2000,74612,35-39,Others,130101,47106710,2,42,52
11/2/2000,312561,35-39,221,110501,4716701000060,1,11,16
11/2/2000,205207,30-34,221,120103,4710011406123,1,23,28
11/2/2000,322720,45-49,Others,110507,4710010050044,1,19,24
11/2/2000,197946,35-39,115,130108,4718752200024,1,27,35
11/2/2000,312561,35-39,221,110409,4712697420219,2,40,54
11/2/2000,375917,30-34,221,110119,4711258007371,1,131,155
11/2/2000,304153,50-54,221,110501,7231254801515,1,30,36
11/2/2000,304153,50-54,221,300602,4973167496275,1,154,218
11/2/2000,256735,35-39,221,110217,4710892632017,1,185,199
11/2/2000,74612,35-39,Others,130315,4714981010038,1,28,24
11/2/2000,654029,30-34,115,100304,4710852001037,1,60,76
11/2/2000,197946,35-39,115,100205,4710664900016,2,94,118
11/2/2000,375917,30-34,221,530101,4710363913201,2,154,198
11/2/2000,256735,35-39,221,530203,4710312010067,1,90,109
11/2/2000,304153,50-54,221,712901,4902704244574,1,64,83
11/2/2000,695091,40-44,115,500502,2250078000534,1,91,129
11/2/2000,368568,35-39,115,110401,4710110513265,1,53,64
11/2/2000,74612,35-39,Others,100505,4710154015206,1,32,37
11/2/2000,197946,35-39,115,130108,4718752200017,1,27,35
11/2/2000,304153,50-54,221,100438,4710063151101,1,148,151
11/2/2000,197946,35-39,115,100507,4710094097768,1,37,45
11/2/2000,256735,35-39,221,120110,4710126091849,1,62,78
11/2/2000,368568,35-39,115,110411,4710088415387,1,19,24
11/2/2000,519106,30-34,221,530103,4710054138807,1,104,129
11/2/2000,136099,50-54,115,110401,4710088410733,1,44,55
11/2/2000,304153,50-54,221,100213,4710047500260,1,120,141
11/2/2000,433709,>65,115,100205,4710015103370,1,70,85
11/2/2000,488167,35-39,Others,760583,4712552005520,1,34,48
11/2/2000,445672,30-34,Unknown,110506,4710167116020,1,122,145
11/2/2000,172417,50-54,115,100510,4710043004731,1,188,275
11/2/2000,1060904,30-34,110,100301,4711507100150,1,58,89
11/2/2000,1657982,35-39,115,100323,4711300986890,1,25,33
11/2/2000,1657982,35-39,115,130208,4710105051642,1,10,12
11/2/2000,583824,35-39,221,130304,47100312,1,8,11
11/2/2000,1579727,35-39,221,110411,4710199010372,2,24,28
11/2/2000,469814,40-44,Unknown,130204,4710063312144,1,90,105
11/2/2000,1485219,45-49,221,712901,4902704881052,2,36,44
11/2/2000,1570885,45-49,110,130313,4711437000018,1,39,49
11/2/2000,1639780,25-29,115,110136,4710008251125,1,23,28
11/2/2000,1579727,35-39,221,110411,4710085172696,2,40,38
11/2/2000,1060904,30-34,110,100301,4711128778813,1,58,75
11/2/2000,1657982,35-39,115,110136,4710008241140,1,22,30
11/2/2000,1423051,40-44,110,100205,4710047512539,1,68,85
11/2/2000,1485219,45-49,221,110401,4710199010174,1,45,55
11/2/2000,1423051,40-44,110,100416,4710498246014,1,111,135
11/2/2000,1485219,45-49,221,110507,4710172030069,1,22,28
11/2/2000,1733242,35-39,221,100307,4715874000518,1,36,48
11/2/2000,1485219,45-49,221,100511,4710632001660,2,90,118
11/2/2000,1569254,40-44,114,110411,4710085172702,1,20,19
11/2/2000,1779288,40-44,221,500201,4710104112924,2,280,318
11/2/2000,1833980,45-49,115,110401,4710110855129,12,636,768
11/2/2000,1485219,45-49,221,100306,9311005001505,1,63,82
11/2/2000,469814,40-44,Unknown,110133,4710868501019,1,21,29
11/2/2000,1188516,50-54,221,130204,4710063312106,1,90,105
11/2/2000,1647457,25-29,221,500804,93447706,1,19,23
11/2/2000,1060904,30-34,110,100205,4710247005619,1,76,85
11/2/2000,1485219,45-49,221,110507,4710082005003,1,35,44
11/2/2000,1639780,25-29,115,110209,4710943100335,1,12,16
11/2/2000,1769081,<25,115,120305,4710126184268,2,114,158
11/2/2000,583824,35-39,221,120104,4710011433501,1,73,76
11/2/2000,1060904,30-34,110,100213,4710247000584,1,171,169
11/2/2000,1570885,45-49,110,711801,4717523420036,1,520,650
11/2/2000,1657982,35-39,115,110411,4710085172696,2,40,38
11/2/2000,1649277,40-44,221,100511,4710294110809,6,228,288
11/2/2000,1185133,25-29,115,100505,4710154015206,1,32,37
11/2/2000,1769081,<25,115,100207,4710047502066,1,7,9
11/2/2000,1649277,40-44,221,110401,4710088410610,1,19,26
11/2/2000,1185133,25-29,115,100201,4710126022096,1,67,82
11/2/2000,884129,>65,115,130103,4710583920003,2,54,70
11/2/2000,1485219,45-49,221,712001,74100241762,1,76,99
11/2/2000,1639780,25-29,115,110136,78895121896,1,17,22
11/2/2000,1657982,35-39,115,110601,4710426210025,1,48,59
11/2/2000,1060904,30-34,110,110401,4710088410610,1,19,26
11/2/2000,1570885,45-49,110,500303,4710364142648,1,28,40
11/2/2000,1485219,45-49,221,712902,41333213019,1,92,120
11/2/2000,1833980,45-49,115,110411,4710088410290,24,288,360
11/2/2000,1657982,35-39,115,120103,4711524000907,1,23,25
11/2/2000,1733242,35-39,221,100511,4710632001660,2,90,118
11/2/2000,1883497,35-39,221,110516,4710626111351,1,62,81
11/2/2000,1682083,50-54,Unknown,712901,4902704244598,2,110,150
11/2/2000,1657982,35-39,115,100311,4710022102892,1,34,40
11/2/2000,1639780,25-29,115,110208,4710943100311,1,19,25
11/2/2000,1733242,35-39,221,100507,4710094097768,1,37,45
11/2/2000,1647457,25-29,221,500804,93457552,1,19,23
11/2/2000,1657982,35-39,115,130205,4710088433312,2,22,25
11/2/2000,1485219,45-49,221,110401,4710008290056,1,46,57
11/2/2000,1647457,25-29,221,500804,93457545,1,19,23
11/2/2000,1185133,25-29,115,760561,4719111313102,2,40,58
11/2/2000,1657982,35-39,115,110119,4711258001256,1,28,29
11/2/2000,1569254,40-44,114,110411,4710085120093,1,20,19
11/2/2000,1647457,25-29,221,500804,9310022781704,1,89,52
11/2/2000,1569254,40-44,114,100323,4711209070096,1,45,58
11/2/2000,998659,>65,115,110108,4710095370235,1,102,99
11/2/2000,1485219,45-49,221,731201,4714072300383,1,77,99
11/2/2000,1649277,40-44,221,100205,4710247005206,1,72,79
11/2/2000,583824,35-39,221,560402,300080851111,2,686,798
11/2/2000,1733242,35-39,221,120101,4719862470192,1,68,85
11/2/2000,1550368,25-29,115,130315,4714981010038,1,28,24
11/2/2000,2077529,35-39,115,110217,4710265849066,1,180,135
11/2/2000,1846478,,Unknown,110401,4710088410795,2,88,104
11/2/2000,2142043,<25,221,100511,4710085150311,2,28,30
11/2/2000,2091211,35-39,221,120107,4710857472511,2,96,92
11/2/2000,1870831,45-49,221,100201,4710126020467,1,64,79
11/2/2000,2028095,25-29,106,520473,4711713290454,1,90,132
11/2/2000,2097916,30-34,115,110137,4710012325027,1,26,33
11/2/2000,2099057,35-39,115,100511,4710594912028,3,105,165
11/2/2000,2131054,35-39,Others,500202,4710908111116,1,99,100
11/2/2000,1819083,50-54,Others,130106,4711022100031,1,17,21
11/2/2000,2135755,35-39,115,320201,20541309,1,197,256
11/2/2000,1888614,35-39,115,110507,4710010020016,1,114,145
