user_id, business_id, stars
W7ZFD8xThjOX7_O0FDH5kA,E50mr3xobsahb77IBRwVTQ,5
o0emAbW2Z9MnyGxBUzH2ZA,qeJnMI5RmyJ2TZvkqvjn6Q,3
JFeQMdvX9H6CPtrDxPF0Yw,LBHbyID7tcaGszznHtnCrw,1
u6OIc9ndbqrd6fO_jU2xcw,6PqYwabO2g1r2ZB7eImOiw,4
6Af3nOBt9pPJd5E-ymnspg,kyphxFtMIC6w7ktg-fwxWA,3
7hlF-dR-m-e8nFZMWao8cQ,6TSpAuUdmo2UEn9emgd8xg,3
DCcweTztEpGjZrtHhCWMcQ,WbS58nfQQZaxWk1BUPBuJQ,4
QzebJb11d4AIIVi9kCekqw,rVgbF-_nZSeiCQQcCH810A,1
uT88e0NuTpxcqcv3cAyUKA,hqtZ2NmUlrNtHp7xW2BWoA,3
fkMiipV4j_DG5nSoBnZvbg,PlYrlj86zAYljZTRCBSZ3A,5
d8Nz9m-8pYosZKPjd9yNBA,cicPsia8Wj-DNRkmLbD_xg,4
bgJLZAEaB04x9UQIm3sATQ,qjnJFZtsY_nfRzoL3J_UWQ,3
dOxch7C1XaE4aRivX9kJuw,XiN6fI8I3Mzg2nPRJ9ukRQ,4
Dl05etq6qzMf5NOskjb7Ag,CQk3WJtULz_xOkUM6o7wpQ,1
augJQotyLB503iq1gVJ_tg,ZumOnWbstgsIE6bJlxw0_Q,5
U-lHUPZbG8R7Bqxzq8X_lQ,BSDKbSLFO3CP-uhfcuUCkA,1
eTqkngyxFIIoLKm1hq50bg,xy1McNUocWlt-8DZ7Ifg9A,3
YvzoOqfBProz9SveFwJYOw,-7BCZH437U5FjmNJ26llkg,4
3eUPfBdVr1BexmC0bGgCvQ,v015pusDxymYrTi_l48t2w,4
C2C0GPKvzWWnP57Os9eQ0w,8Q6jl7OW8DZzwANggDspcw,3
SBsQvmEEYJsD6xeRzHxf8Q,eQCYur0033RkZdh5VjbF8A,2
Rw4MCeeV8-CV4yy54aLqiA,m5PCxfNdQe0XPGVboo_NwQ,1
O38E6KW3oiUD9VxHNziakg,lweobd-AOEP1lYNTfhuHhQ,4
lyfYBqtDGJJ1c98pfLUcLQ,3gcERaGF0OquFMr-SeVJ7w,4
ufn1IPTJP7mRlmQP3a5dIQ,JTFFtWy_chbsHTs95yD_2Q,3
lL-wNa0TKK6LXrlcVmjYrQ,v_yCY6NCwxCPIsNZR80UfQ,5
vKUlUXLVylwdttu7h1_Y5Q,kfFRCUP1RXY_jNnBQCOsEw,4
KFZISl5mOUJ6bu3qCUrO-g,ZibmYdOPKLlqDM9oR6xzOA,5
3nDUQBjKyVor5wV0reJChg,1M1A-s6BbnzK3eURw01rZQ,4
4TcvKrUfYkqoZ6ejnqVY5w,V46DbgV5cTnYAwpBS70owQ,5
e1WA0YE3JpTg2Zb_lrHKQA,KPgyqG3MyFUDK7GRbUg51A,5
7svBs9qqPJHPRXZ56Q3ZuQ,YTqtM2WFhcMZGeAGA08Cfg,5
2VABkVdFhHGMo7wAqfofGA,Ej_5JlAQ2He6NBu_PSygGA,2
oEvsA_IvL0yRyI7d4lT-IA,RwMLuOkImBIqqYj4SSKSPg,5
hg9nHKYhRUSKWwgnXgn6Jg,BlAnehMvp5Y85QoFdIFrnQ,1
QkhRTrURcY3DW0BLLFPsIw,QCUjHPu7OF_bqfjnehlQaQ,2
0tvCcnfJnSs55iB6mqPk3w,l7jiGdlo-6QdrkguYaAgvg,4
xD0zXwapBausN9rwNLAXcg,vGAJwqvfJLoeHdaM-8eRng,2
#NAME?,oZyaFqZYf0eqKRiP-aY81Q,3
I-4KVZ9lqHhk8469X9FvhA,7kDN_jrcBlnjSMGmHMbxUw,5
OaiL5zyYntlvvxTkxzWgvg,ufWzp8bwkNRwgLUE07QYdA,2
7weuSPSSqYLUFga6IYP4pg,MXC9pwIxovWUc9yu1F8OxA,5
CLbpPUqP6XpeAfoqScGaJQ,DJuQgsoj-qmU0i5iTAa4aA,2
vSnYdIYsF6SJ7mHS9ESSjQ,yAfjWdRbd4oa9gxEskyjsQ,5
gKU45Tq9JJ9Z7HiZChu3ew,guGPP-3ZsXdLNjtZDnR7tw,5
FIk4lQQu1eTe2EpzQ4xhBA,CH3GQlTeeCdT51ddJAxwVg,5
QgRx5RzxLofNAwW_Cw15Yw,DVJkxZkLKS76Khb2y6XA6A,2
CkqmyV3UWUd70oM3F-PahQ,AyUO53ftWgCU0gcrYMb3cQ,4
oS2O8YQ31HTSTQgPQKc7Cg,XOVM5rcZiCErA6uzttBnJw,5
HgCv2lm-GuACRanD7bSqyA,nDn2h-_c7Xk4UwM0aiXZlw,4
lxf_9ap6K75XdSn97V8_Mw,K7fip0nDFFdCC7OCnNOotQ,3
gvuvcjAVl1ElyXTgU80VRg,QteBKpZTRa2dJ3u7MLiXww,4
MxFNcMUjU5FXG2uqFYiP_g,7vHvQCjPq5pWj7Rio1A--w,2
9BuTUHt6Zlm-UCjaGD6aJQ,YNjavvZq9SasjkIndOOK4Q,5
dF6j86LQWN3RS0r-Oz5Q2A,GmdujALb1Nq2RHGr7jhCaA,4
n0r_0HkCFaC175vXtIVcaQ,XiN6fI8I3Mzg2nPRJ9ukRQ,5
hilL60vuuh06sMxs6Ckkog,IZivKqtHyz4-ts8KsnvMrA,5
2_J91lZzqXOYyYeNcVd2YQ,Jcyu0ml7rxizEA8giSH-8A,4
SCSV8lHxXkS8fdeJTqnomw,#NAME?,5
ZcU3nVejaJJ7UhYRtZMNNQ,_JUcpJNi3BbVyrXADNrXTg,1
JgOcyMF1lTwSVCarSZrrrA,ewWGrjlWHkXXBsLinpauKQ,4
wzyGNvArcpUjZauRWFrKHA,TVSk_tmVnnqS6ZCp7oJj1g,3
GSMFNKyjgfuG5Cxw3B5HLA,Q1L_Nb1QsD0S9pbng5-kMQ,3
Ry1O_KXZHGRI8g5zBR3IcQ,h7uxML49NQ_Wj-7zk0DSqg,3
gwIqbXEXijQNgdESVc07hg,G24p1oGGfY3t-m8Z2lPCaQ,4
IdD1Z_PMqF0zUn3uZWSeAg,KU7eFCdA47v6zeKF3a7j6A,4
fP_BHT5kAytx1k0H2Erg2A,qXk2CS1-6jKTKpMUIgN9kQ,2
qKpkRCPk4ycbllTfFcRbNw,w9m3ecVIWO0z0I0m_l8Cpw,4
e6OZfbZXq4OuPRQlOqO8Ww,TpwCjlKsdYjLsvlYhKGt4g,5
Nhk0jTP2gkU12G4LHJVR3A,wjf1uZNr6E4LQ0nUNHX5AA,5
DkLSyxogCcJXY5DbTZ-f2A,qEneEkjgJp8pLty7dIy_YA,4
ltUb21ZilinnvIjGbO9FAQ,#NAME?,4
sf8w4vCA_ppXUAje04FjOQ,OHFH6ALQqq35NiEbD1eXuw,4
htiVdsiY_rBmJc65aZ3YAA,PkJUpidg_HzdxtdF6wDxeg,3
HO-OEQgDzGq3fOK5sQP5Lg,Qihead6oTtWCwde3TBqlGg,5
MPozTU7MRVKYISO5prvzdg,Gi48Z9ZPlEUgQU1xo_7Hjw,3
4RlbldVNFjekCgE50m2CGw,SKGTOUDKKhkPQG-Yjfvbdw,3
dqKGX-Zz61Cz62S86mHNmg,88RkIuXwJeDzfzSu9xsyzw,5
rYAv-1PLU05UGKXWOMee3w,Cy1bPenka65T2AUBAn-WkQ,3
3Pskc5TXD6WusQZJ3i21Xw,m3A-UM3XRo8Jql7Sq8Vhow,4
a2SODwNOs5INpZu4Z0E05A,2oWKIPhHtZPEAcesqmZuKQ,2
R4l3ONHzGBakKKNo4TN9iQ,srpU4CLSxzZcNdAUBfiiRg,4
Zmp1Q6Ul9VH3zL02Z5ls_A,Hs68UjZqsTncXTT7V0J9fg,5
1FB1Vc4zne5AJAliqdMeWA,rKBqoXbY70awQP6p68e1_w,2
VKP1tppEwu9m4JUmubRCFQ,iyeanZgAkpCSL4eHoqdhnw,4
4IxVo5Cp3TyyyvH8wOT9yA,I0f12eU-xFn6Kd_4H57jrQ,1
9skLwb3MaL7AJbDB6kHFiQ,84ezTxVxTCmI65_UeYRJcA,4
YlQDJExT8gHHcXMiv9geQw,XCxxPZ3Lu5mwmIo7IQRf1g,3
XNbrAATnVNAg1eTjMjn-pA,0nddnkjG1RV8hdFdy_wCMA,5
3gRfkaVcEWri-Ju7OQX7uQ,Pk6A3Pqs6_qPLNevdADrDg,4
